X,Y,Z,S,R,G,B
-311.12,-24.902,281.29,0.60288,1,0.84314,0.68235
-80.556,-6.5378,-75.529,3.2408,0.98431,0.97255,1
-56.002,-4.5753,27.636,3.5765,0.98431,0.97255,1
-22.608,-1.8622,85.62,0.73347,0.75294,0.81961,1
-325.61,-27.079,6.6497,0.048607,1,0.84314,0.68235
-216.96,-18.139,283.11,0.49579,1,0.84314,0.68235
-80.227,-6.7792,34.233,1.5502,0.75294,0.81961,1
-12.716,-1.0993,-54.42,3.1131,0.98431,0.97255,1
-98.75,-8.6009,18.344,3.3726,1,0.95686,0.9098
-106.74,-9.3359,-58.238,2.3791,0.98431,0.97255,1
-62.187,-5.4686,17.565,3.9804,0.98431,0.97255,1
-141.09,-12.501,-0.35741,2.584,0.98431,0.97255,1
-74.983,-6.7763,-5.2581,3.5511,0.98431,0.97255,1
-214,-19.824,-214.94,1.116,1,0.84314,0.68235
-26.185,-2.4922,-141.46,1.7199,0.75294,0.81961,1
-55.532,-5.3321,-86.065,3.115,0.98431,0.97255,1
-35.46,-3.4537,-120.31,1.2773,0.75294,0.81961,1
-33.667,-3.3004,21.645,6.521,1,0.84314,0.68235
-64.408,-6.3746,-75.316,2.9151,0.75294,0.81961,1
-153.9,-15.413,-184.77,1.9802,0.98431,0.97255,1
-126.87,-12.817,145.94,1.9532,1,0.84314,0.68235
-207.04,-21.089,50.432,1.8566,0.98431,0.97255,1
-41.821,-4.2945,15.544,6.7625,1,0.84314,0.68235
-40.795,-4.2122,-69.741,3.8401,1,0.95686,0.9098
-65.926,-6.8302,-24.239,3.6268,1,0.84314,0.68235
-355.04,-37.521,298.12,0.65219,1,0.84314,0.68235
-64.465,-6.8623,-107.79,3.0218,0.98431,0.97255,1
-46.208,-4.9589,28.234,5.1329,1,0.95686,0.9098
-81.091,-8.7637,26.27,3.9254,1,0.95686,0.9098
-109.16,-11.87,-176.54,0.52073,1,0.95686,0.9098
-60.227,-6.5826,56.21,2.5339,0.98431,0.97255,1
-76.037,-8.352,32.358,3.9531,1,0.95686,0.9098
-409.6,-45.388,-186.86,0.36196,1,0.84314,0.68235
-208.1,-23.173,-214.01,1.3587,0.75294,0.81961,1
-385.61,-43.117,66.685,0.11417,1,0.84314,0.68235
-130.58,-14.691,-0.64731,2.1269,1,0.95686,0.9098
-64.031,-7.2686,-20.008,4.5742,1,0.95686,0.9098
-123.87,-14.124,-146.42,0.50002,0.75294,0.81961,1
-108.2,-12.482,-49.112,2.8436,1,0.95686,0.9098
-360.87,-42.059,-321.95,0.17934,0.75294,0.81961,1
-119.82,-14.172,-18.742,2.4664,0.98431,0.97255,1
-235.68,-28.47,76.376,0.45572,1,0.95686,0.9098
-28.516,-3.4921,-4.3848,4.4334,1,0.95686,0.9098
-44.103,-5.4289,-12.45,4.9893,1,0.95686,0.9098
-55.09,-6.8236,-157.15,1.5308,1,0.84314,0.68235
-23.184,-2.9046,-35.177,3.0219,1,0.84314,0.68235
-79.691,-10.021,-116.67,3.134,1,0.95686,0.9098
-198.74,-25.203,129.72,2.0411,1,0.95686,0.9098
-170.99,-21.801,17.998,1.8559,0.98431,0.97255,1
-253.59,-32.443,238.53,0.73183,1,0.84314,0.68235
-59.95,-7.7465,27.051,1.3649,0.98431,0.97255,1
-53.273,-6.9507,-32.471,4.5811,0.98431,0.97255,1
-242.25,-31.905,-193.24,0.85253,0.75294,0.81961,1
-31.325,-4.1651,-103.26,1.9131,0.75294,0.81961,1
-44.015,-5.8979,-136.86,2.2299,0.75294,0.81961,1
-29.687,-4.0008,36.959,4.5232,1,0.95686,0.9098
-58.295,-7.906,173.8,0.63198,1,0.84314,0.68235
-43.037,-5.8975,-81.384,3.1751,0.98431,0.97255,1
-121.83,-16.75,-108.81,1.5731,0.75294,0.81961,1
-197.82,-27.394,183.19,1.5151,1,0.84314,0.68235
-121.66,-16.906,-10.86,0.7351,1,0.95686,0.9098
-136.25,-19.068,-36.146,3.0348,0.98431,0.97255,1
-167.12,-23.493,342.34,0.041506,1,0.95686,0.9098
-93.839,-13.364,-38.626,2.9595,0.75294,0.81961,1
-35.517,-5.0866,-8.8519,2.9016,0.98431,0.97255,1
-460.56,-66.368,-331.68,0.13519,1,0.95686,0.9098
-74.066,-10.777,-159.01,2.3956,1,0.84314,0.68235
-53.632,-7.8524,63.022,3.5413,0.98431,0.97255,1
-240.18,-35.317,90.452,0.94294,1,0.95686,0.9098
-150.37,-22.168,20.495,1.0312,1,0.84314,0.68235
-88.694,-13.112,-28.775,3.3106,0.98431,0.97255,1
-72.846,-10.894,-123.84,2.8868,0.98431,0.97255,1
-56.697,-8.5136,-18.844,3.3566,1,0.95686,0.9098
-134.47,-20.454,219.7,1.0086,0.75294,0.81961,1
-39.615,-6.0517,11.346,5.652,1,0.84314,0.68235
-58.459,-8.9662,13.068,5.0387,1,0.95686,0.9098
-100.28,-15.572,66.021,3.3649,1,0.95686,0.9098
-144.88,-22.657,-31.225,0.82063,1,0.95686,0.9098
-84.906,-13.343,-18.296,3.6907,0.39216,0.39216,0.39216
-119.69,-18.889,-19.311,3.4958,0.98431,0.97255,1
-180.6,-28.603,134.11,1.9822,0.98431,0.97255,1
-305.48,-48.576,-56.682,1.4621,0.75294,0.81961,1
-89.553,-14.297,60.992,3.6071,1,0.95686,0.9098
-79.063,-12.69,15.174,4.1542,1,0.95686,0.9098
-196.85,-31.832,173.85,1.6975,1,0.84314,0.68235
-142.74,-23.201,-64.837,2.0701,0.98431,0.97255,1
-406.96,-67.225,-70.203,0.46199,1,0.84314,0.68235
-274.18,-45.488,-98.846,1.421,0.98431,0.97255,1
-99.44,-16.615,143.2,0.67318,1,0.95686,0.9098
-42.626,-7.1852,-96.343,3.3417,0.75294,0.81961,1
-355.79,-60.204,349.73,0.36427,1,0.95686,0.9098
-145.21,-24.725,-103.77,1.3315,1,0.84314,0.68235
-142.27,-24.286,-195.88,2.0192,0.75294,0.81961,1
-22.475,-3.8495,27.191,8.8597,1,0.84314,0.68235
-61.492,-10.625,92.531,2.7815,0.98431,0.97255,1
-95.203,-16.474,8.5223,3.3563,0.98431,0.97255,1
-57.389,-10,-183.66,1.8758,1,0.84314,0.68235
-200.92,-35.248,-116.15,0.77705,1,0.84314,0.68235
-37.427,-6.5881,-5.7323,8.5265,0.39216,0.39216,0.39216
-44.233,-7.8223,17.072,5.5314,1,0.84314,0.68235
-161.91,-28.94,-183.35,1.3026,1,0.84314,0.68235
-222.9,-40.12,426.71,0.069852,1,0.84314,0.68235
-123.56,-22.29,19.504,1.6399,0.98431,0.97255,1
-158.66,-28.854,-85.412,0.3339,1,0.73333,0.48235
-11.631,-2.1383,-0.29926,2.3751,0.98431,0.97255,1
-56.96,-10.525,-122.7,1.7073,0.98431,0.97255,1
-79.415,-14.716,-7.3799,3.5148,1,0.95686,0.9098
-72.424,-13.504,75.963,1.8872,0.75294,0.81961,1
-143.03,-26.823,3.3765,2.6848,0.75294,0.81961,1
-186.79,-35.311,-52.591,2.185,0.75294,0.81961,1
-36.173,-6.8574,-1.4474,6.228,1,0.84314,0.68235
-84.64,-16.117,236.02,1.7894,0.75294,0.81961,1
-121.8,-23.294,60.823,0.97869,0.98431,0.97255,1
-206.65,-39.734,-104.01,0.64705,1,0.84314,0.68235
-87.101,-16.785,42.652,2.6545,0.75294,0.81961,1
-78.109,-15.249,-3.9515,2.2532,0.75294,0.81961,1
-45.538,-8.9285,-2.4331,7.2842,1,0.84314,0.68235
-64.408,-12.652,63.615,1.5351,0.98431,0.97255,1
-232.55,-45.868,-282.81,0.26485,1,0.84314,0.68235
-154.48,-30.675,255.68,1.0922,1,0.84314,0.68235
-168.43,-33.545,88.994,1.0075,1,0.84314,0.68235
-181.41,-36.23,-235.41,1.0387,1,0.84314,0.68235
-57.718,-11.585,-202.59,1.6089,0.75294,0.81961,1
-116.76,-23.476,-18.189,3.4554,0.98431,0.97255,1
-169.06,-34.13,-133.89,1.5743,1,0.84314,0.68235
-308.72,-62.659,-131.33,0.32434,0.75294,0.81961,1
-119.21,-24.303,-171.27,0.038035,1,0.84314,0.68235
-43.204,-8.8633,7.4128,2.3974,1,0.84314,0.68235
-125.31,-25.954,161.67,1.4687,0.98431,0.97255,1
-156.3,-32.537,16.64,0.28244,0.75294,0.81961,1
-55.503,-11.594,-103.24,3.4045,0.98431,0.97255,1
-63.688,-13.349,-22.412,3.0413,1,0.95686,0.9098
-109.05,-22.983,-336.64,0.93125,0.66667,0.74902,1
-54.501,-11.539,19.209,3.8784,0.98431,0.97255,1
-7.9164,-1.681,1.391,11.818,1,0.73333,0.48235
-187.75,-39.966,11.59,1.54,0.98431,0.97255,1
-59.8,-12.811,36.409,3.7584,0.98431,0.97255,1
-34.612,-7.4947,7.5901,4.3053,1,0.95686,0.9098
-164.47,-35.682,-4.4197,2.6889,0.98431,0.97255,1
-122.88,-26.747,-115.78,1.6858,0.98431,0.97255,1
-125.79,-27.55,-53.055,3.2506,0.98431,0.97255,1
-206.62,-45.384,190.83,1.2865,0.75294,0.81961,1
-91.843,-20.437,72.241,0.49914,0.75294,0.81961,1
-66.575,-14.86,-80.901,3.7872,0.98431,0.97255,1
-112.09,-25.102,-57.67,3.1049,0.98431,0.97255,1
-172.87,-38.873,-93.619,1.0105,1,0.84314,0.68235
-69.154,-15.637,-93.364,0.35475,0.75294,0.81961,1
-188.22,-42.877,-40.486,2.345,0.98431,0.97255,1
-63.454,-14.586,107.25,2.9173,0.98431,0.97255,1
-241.9,-55.762,34.467,0.79486,1,0.95686,0.9098
-111.09,-25.754,-12.167,2.6526,0.75294,0.81961,1
-104.54,-24.355,31.027,1.0491,0.75294,0.81961,1
-126.34,-29.6,-113.53,2.3171,0.98431,0.97255,1
-31.312,-7.3803,9.7442,7.5774,1,0.84314,0.68235
-171.53,-40.527,38.964,1.6775,0.75294,0.81961,1
-155.46,-37.084,11.843,1.6359,1,0.84314,0.68235
-107.31,-25.728,55.694,1.4497,1,0.84314,0.68235
-31.438,-7.571,-152.62,1.8143,1,0.84314,0.68235
-42.642,-10.291,-20.955,6.4462,1,0.84314,0.68235
-54.225,-13.267,89.897,3.4472,0.98431,0.97255,1
-175.9,-43.137,-43.323,0.61987,1,0.84314,0.68235
-67.429,-16.579,6.4419,3.4727,0.98431,0.97255,1
-11.64,-2.8739,26.234,2.9298,0.75294,0.81961,1
-54.254,-13.491,-183.23,0.79835,1,0.95686,0.9098
-82.088,-20.477,-51.809,2.0173,0.75294,0.81961,1
-69.794,-17.495,-25.666,2.8047,1,0.84314,0.68235
-71.353,-17.937,-1.2256,2.2861,0.98431,0.97255,1
-188.36,-47.48,31.868,1.1193,1,0.84314,0.68235
-24.937,-6.3314,-44.82,4.1334,0.98431,0.97255,1
-99.26,-25.314,14.933,1.7349,0.98431,0.97255,1
-117.14,-29.987,-317.92,0.96174,1,0.95686,0.9098
-118.61,-30.448,-82.204,2.8961,0.98431,0.97255,1
-228.58,-58.848,114.8,1.8446,1,0.84314,0.68235
-71.014,-18.426,188.23,0.85303,1,0.95686,0.9098
-185.7,-48.423,-3.5234,1.5842,0.75294,0.81961,1
-136.13,-35.59,43.509,2.9493,0.98431,0.97255,1
-35.525,-9.318,141.73,0.1721,1,0.84314,0.68235
-158.32,-41.643,136.61,0.21586,1,0.95686,0.9098
-125.5,-33.078,139.91,1.6667,1,0.95686,0.9098
-84.845,-22.471,10.009,2.7992,1,0.95686,0.9098
-33.507,-8.9075,-27.303,6.1863,1,0.84314,0.68235
-39.048,-10.419,-3.1311,5.6608,1,0.84314,0.68235
-61.302,-16.401,107.33,3.2009,1,0.95686,0.9098
-69.269,-18.697,-17.746,3.1765,0.98431,0.97255,1
-78.945,-21.37,35.819,3.4861,0.98431,0.97255,1
-77.626,-21.08,22.305,3.7923,0.98431,0.97255,1
-57.931,-15.792,78.356,2.808,0.98431,0.97255,1
-156.74,-42.917,-161.11,0.86241,0.66667,0.74902,1
-113.71,-31.214,-23.257,3.3306,0.98431,0.97255,1
-184.37,-50.789,23.518,2.1358,0.98431,0.97255,1
-226.13,-62.499,-140.04,0.19741,1,0.84314,0.68235
-119.55,-33.194,68.749,3.1309,0.98431,0.97255,1
-146.57,-40.888,122.44,2.5163,0.98431,0.97255,1
-265.49,-74.357,116.73,0.76873,1,0.84314,0.68235
-40.838,-11.466,-77.579,3.1073,0.98431,0.97255,1
-43.101,-12.127,-2.0912,8.2725,0.39216,0.39216,0.39216
-67.026,-18.906,-120.61,3.0906,0.75294,0.81961,1
-189.33,-53.79,41.764,2.0218,0.98431,0.97255,1
-176.62,-50.449,-125.07,0.37606,1,0.84314,0.68235
-119.93,-34.336,-7.9861,1.1354,0.98431,0.97255,1
-49.452,-14.212,-163.32,2.4821,0.98431,0.97255,1
-159.23,-45.929,-134.15,2.2659,0.98431,0.97255,1
-144.62,-42.048,-98.318,2.0154,0.75294,0.81961,1
-190.45,-55.565,78.124,2.0759,0.98431,0.97255,1
-173.34,-50.824,-25.868,2.4539,0.98431,0.97255,1
-67.354,-19.868,50.644,0.51291,0.66667,0.74902,1
-50.585,-15.027,-131.66,3.0609,0.98431,0.97255,1
-193.49,-57.804,-313.77,0.45067,1,0.84314,0.68235
-101.86,-30.477,-65.438,1.2682,1,0.84314,0.68235
-320.13,-96.186,-11.116,0.76836,1,0.84314,0.68235
-338.57,-102.16,193.72,0.37226,1,0.84314,0.68235
-57.363,-17.378,11.798,4.5302,1,0.95686,0.9098
-89.477,-27.201,-208.85,0.75241,0.75294,0.81961,1
-237.93,-72.524,-140.58,1.6503,0.75294,0.81961,1
-131.64,-40.193,49.915,2.0421,0.98431,0.97255,1
-295.04,-90.372,-134.74,0.72378,0.98431,0.97255,1
-26.371,-8.1054,-134.95,0.73468,0.75294,0.81961,1
-11.445,-3.5259,-93.756,3.2124,1,0.95686,0.9098
-187.85,-58.05,149.36,1.6973,1,0.84314,0.68235
-144.02,-44.692,-36.038,2.0778,1,0.84314,0.68235
-34.781,-10.844,137.71,2.3517,0.98431,0.97255,1
-44.875,-14.078,-48.448,4.2128,1,0.95686,0.9098
-184.31,-57.911,-25.968,0.89059,1,0.84314,0.68235
-315.25,-99.329,43.143,0.73561,0.39216,0.39216,0.39216
-129.02,-40.834,-84.875,1.4829,1,0.95686,0.9098
-12.273,-3.8909,31.075,6.246,1,0.84314,0.68235
-72.718,-23.148,167.98,2.05,0.75294,0.81961,1
-140.4,-44.831,-26.26,2.0239,0.75294,0.81961,1
-47.33,-15.147,-93.807,3.1003,0.98431,0.97255,1
-40.834,-13.147,84.726,2.6021,0.98431,0.97255,1
-199.42,-64.485,-41.582,0.24123,1,0.84314,0.68235
-29.727,-9.6674,-9.0806,2.4771,0.98431,0.97255,1
-188.67,-61.543,-384.73,0.44806,1,0.95686,0.9098
-39.367,-12.91,67.472,4.167,0.98431,0.97255,1
-125.62,-41.3,112.96,2.6083,1,0.84314,0.68235
-39.694,-13.119,108.79,3.0874,0.98431,0.97255,1
-68.101,-22.748,34.552,2.7932,0.98431,0.97255,1
-226.8,-76.099,-147.23,1.6872,1,0.95686,0.9098
-42.807,-14.448,-236.69,1.2102,1,0.84314,0.68235
-175.85,-59.555,260.01,0.92772,1,0.84314,0.68235
-451.44,-153.31,202.87,0.30779,1,0.84314,0.68235
-102.33,-34.848,20.404,3.7228,1,0.95686,0.9098
-33.389,-11.39,-51.027,4.3668,1,0.95686,0.9098
-0.99406,-0.33982,-24.657,5.1483,1,0.95686,0.9098
-56.875,-19.485,40.831,3.6331,0.98431,0.97255,1
-255.19,-87.743,-59.084,0.073543,1,0.84314,0.68235
-10.794,-3.7249,-117.79,3.2143,0.98431,0.97255,1
-141.96,-49.069,40.316,2.3111,0.98431,0.97255,1
-113.88,-39.469,125.79,2.6946,0.98431,0.97255,1
-214.2,-74.496,167.09,1.7111,1,0.84314,0.68235
-64.795,-22.584,1.4856,3.2573,0.98431,0.97255,1
-144.35,-50.69,-60.381,1.7395,0.75294,0.81961,1
-62.908,-22.136,57.104,0.0026186,0.98431,0.97255,1
-125.15,-44.092,32.503,1.5326,1,0.95686,0.9098
-25.558,-9.0272,27.664,5.7498,1,0.84314,0.68235
-107.32,-38.009,43.7,3.3791,0.98431,0.97255,1
-132.2,-47.063,-133.67,2.1732,0.66667,0.74902,1
-210.53,-75.093,208.7,0.80274,1,0.84314,0.68235
-64.039,-22.915,-20.968,3.1984,1,0.95686,0.9098
-33.87,-12.142,-48.134,5.0658,1,0.95686,0.9098
-180.61,-64.821,-4.2519,2.2142,1,0.84314,0.68235
-31.782,-11.429,1.7131,5.0443,1,0.95686,0.9098
-90.86,-32.809,37.208,3.8949,1,0.95686,0.9098
-123.49,-44.701,12.561,2.5583,0.98431,0.97255,1
-210.77,-76.469,-501.62,0.11036,0.98431,0.97255,1
-62.548,-22.748,52.693,3.6957,1,0.95686,0.9098
-418.68,-152.59,78.574,0.51196,1,0.84314,0.68235
-75.108,-27.526,-30.516,2.9272,0.98431,0.97255,1
-44.708,-16.415,35.468,4.5317,1,0.95686,0.9098
-46.481,-17.099,-63.977,4.1801,0.98431,0.97255,1
-74.227,-27.37,-84.482,0.44257,1,0.84314,0.68235
-296.88,-110.04,207.93,1.048,1,0.84314,0.68235
-203.2,-75.708,-196.15,1.1001,1,0.84314,0.68235
-227.56,-85.02,118.47,0.44101,1,0.95686,0.9098
-107.93,-40.392,96.251,3.0574,1,0.95686,0.9098
-61.896,-23.285,-175.58,2.2236,0.98431,0.97255,1
-86.686,-32.701,67.137,3.5676,1,0.95686,0.9098
-56.689,-21.5,21.193,4.6614,1,0.95686,0.9098
-94.338,-35.869,-176.42,1.5198,1,0.95686,0.9098
-138.76,-52.871,46.238,1.5111,1,0.84314,0.68235
-85.833,-32.868,-133.17,2.4049,0.98431,0.97255,1
-99.137,-38.025,-9.5671,3.121,1,0.84314,0.68235
-142.57,-55.131,-222.01,1.2569,0.75294,0.81961,1
-147.27,-57.053,-101.27,1.5836,1,0.84314,0.68235
-116.19,-45.189,-122.56,2.557,1,0.84314,0.68235
-43.814,-17.077,-28.477,4.6992,1,0.95686,0.9098
-260.19,-101.54,4.1432,0.029415,1,0.84314,0.68235
-204.25,-79.827,41.657,1.4064,1,0.84314,0.68235
-132.3,-51.915,-200.43,1.178,1,0.84314,0.68235
-181.53,-72.326,-20.3,1.4236,0.75294,0.81961,1
-68.46,-27.345,-142.58,2.3724,0.98431,0.97255,1
-98.406,-39.382,-89.454,0.68968,1,0.95686,0.9098
-50.681,-20.323,-127.08,2.0857,0.75294,0.81961,1
-235.27,-94.575,-82.547,1.4402,1,0.95686,0.9098
-30.411,-12.278,-17.65,7.3347,1,0.73333,0.48235
-68.481,-27.695,-81.195,3.5076,0.98431,0.97255,1
-70.223,-28.442,92.195,1.5762,0.98431,0.97255,1
-54.564,-22.136,10.88,4.1536,0.98431,0.97255,1
-187.52,-76.191,257.93,1.1515,1,0.84314,0.68235
-342.49,-139.33,-152.6,0.4297,1,0.84314,0.68235
-45.55,-18.58,60.144,1.9679,0.98431,0.97255,1
-96.92,-39.661,8.2073,3.8032,0.98431,0.97255,1
-143.71,-58.968,-221.17,0.60101,1,0.95686,0.9098
-370.39,-152.4,261.76,0.28073,1,0.73333,0.48235
-93.248,-38.453,-132.68,1.2708,1,0.84314,0.68235
-78.046,-32.242,1.6149,1.9568,0.75294,0.81961,1
-182.19,-75.552,54.013,2.1265,0.75294,0.81961,1
-241.24,-100.35,-196.29,0.71861,1,0.84314,0.68235
-112.37,-46.834,83.649,2.0029,0.98431,0.97255,1
-203.5,-85.228,-30.47,1.2812,1,0.84314,0.68235
-87.391,-36.701,-45.529,2.3209,0.75294,0.81961,1
-36.174,-15.238,-12.804,6.8709,1,0.84314,0.68235
-220.51,-93.262,82.282,0.85299,1,0.84314,0.68235
-59.607,-25.259,-31.735,3.2404,0.98431,0.97255,1
-128.22,-54.582,-261.98,1.2981,1,0.73333,0.48235
-326.64,-139.29,247.61,0.13806,1,0.95686,0.9098
-120.66,-51.717,59.404,0.3168,1,0.95686,0.9098
-73.173,-31.426,-14.278,0.67009,1,0.84314,0.68235
-167.97,-72.289,88.717,1.6898,1,0.95686,0.9098
-204.81,-88.421,-179.82,0.29413,0.75294,0.81961,1
-100.62,-43.525,62.63,2.8536,1,0.95686,0.9098
-30.653,-13.295,-84.903,3.9391,1,0.95686,0.9098
-9.2472,-4.0142,-13.59,11.818,0.39216,0.39216,0.39216
-71.908,-31.309,0.68334,4.3176,1,0.95686,0.9098
-27.856,-12.144,-32.867,5.1954,1,0.95686,0.9098
-202.92,-88.6,55.663,0.44737,1,0.84314,0.68235
-151.62,-66.276,120.16,2.2365,1,0.95686,0.9098
-70.943,-31.084,42.644,4.1073,1,0.95686,0.9098
-335.8,-147.48,-68.676,0.95067,1,0.84314,0.68235
-29.539,-13.014,3.8725,6.3399,1,0.84314,0.68235
-78.087,-34.455,82.991,1.4514,0.98431,0.97255,1
-146.5,-64.772,-13.828,2.569,0.98431,0.97255,1
-90.896,-40.259,17.896,1.4582,1,0.84314,0.68235
-59.969,-26.615,86.218,3.256,0.98431,0.97255,1
-342.14,-152.32,-3.7757,0.46256,1,0.73333,0.48235
-146.36,-65.399,-8.2295,2.6224,0.98431,0.97255,1
-106.7,-47.959,-58.322,1.1383,0.75294,0.81961,1
-155.83,-70.146,257.01,1.0727,1,0.84314,0.68235
-130.58,-58.859,-57.445,2.2479,0.75294,0.81961,1
-15.337,-6.9253,-31.242,2.8797,0.98431,0.97255,1
-139.58,-63.346,-17.877,2.6579,0.98431,0.97255,1
-116.53,-52.979,-189.68,1.8924,0.66667,0.74902,1
-171.52,-78.053,-152.04,0.52975,1,0.84314,0.68235
-136.81,-62.327,-422.48,0.45152,0.66667,0.74902,1
-76.532,-34.915,194.45,1.2397,0.75294,0.81961,1
-170.13,-77.854,96.516,1.5635,0.75294,0.81961,1
-166.14,-76.172,4.0038,1.7699,0.75294,0.81961,1
-38.707,-17.783,-24.16,2.3603,0.98431,0.97255,1
-85.5,-39.42,-199.13,1.1653,0.75294,0.81961,1
-160.81,-74.293,-290.37,1.1417,0.75294,0.81961,1
-134.84,-62.509,-270.5,0.92273,0.66667,0.74902,1
-300.45,-139.68,-59.9,0.77378,1,0.84314,0.68235
-222.7,-103.86,119.46,0.63741,1,0.95686,0.9098
-83.793,-39.16,123.23,1.7112,0.75294,0.81961,1
-95.357,-44.661,287.11,1.0927,1,0.95686,0.9098
-85.834,-40.251,103.36,2.6354,1,0.95686,0.9098
-78.989,-37.117,31.689,0.89108,0.75294,0.81961,1
-79.396,-37.355,-47.131,3.0087,0.98431,0.97255,1
-138.7,-65.379,24.51,2.4544,0.75294,0.81961,1
-107.08,-50.595,-198.89,0.85742,0.66667,0.74902,1
-24.718,-11.706,98.524,2.9617,1,0.95686,0.9098
-112.27,-53.317,-126.45,0.6464,1,0.84314,0.68235
-188.07,-89.442,-312.98,1.0644,0.98431,0.97255,1
-94.428,-44.951,8.5685,3.2555,0.98431,0.97255,1
-84.218,-40.526,-155.57,2.1058,0.98431,0.97255,1
-128.34,-62.053,167.28,1.3801,1,0.84314,0.68235
-196.09,-95.052,-345.13,0.69583,0.66667,0.74902,1
-98.195,-47.683,-171.94,0.74541,1,0.84314,0.68235
-57.735,-28.066,110.41,2.5388,1,0.95686,0.9098
-58.421,-28.466,83.372,0.89946,0.75294,0.81961,1
-153.55,-74.942,-201.06,1.5632,1,0.95686,0.9098
-83.708,-40.943,126.64,3.0073,0.98431,0.97255,1
-39.71,-19.496,-103.28,3.517,0.98431,0.97255,1
-104.98,-51.69,-61.298,3.1755,0.98431,0.97255,1
-47.892,-23.656,-159.95,1.0253,1,0.84314,0.68235
-14.169,-7.0116,41.181,4.7373,0.98431,0.97255,1
-263.42,-130.46,-103.13,1.2925,1,0.95686,0.9098
-13.559,-6.725,27.285,8.5591,1,0.84314,0.68235
-162.34,-80.608,-30.64,2.258,0.98431,0.97255,1
-9.7068,-4.8316,-3.5161,11.526,1,0.73333,0.48235
-44.992,-22.45,-65.074,3.4747,0.98431,0.97255,1
-34.481,-17.235,23.068,3.2476,0.98431,0.97255,1
-67.261,-33.8,36.232,1.3605,0.98431,0.97255,1
-97.59,-49.22,-146.54,0.91994,1,0.84314,0.68235
-126.83,-64.122,-52.533,2.5577,0.98431,0.97255,1
-20.891,-10.583,91.112,3.3827,0.98431,0.97255,1
-64.255,-32.751,-10.168,3.3984,1,0.95686,0.9098
-38.083,-19.454,-195.37,2.3549,0.98431,0.97255,1
-81.934,-41.982,-37.488,2.953,1,0.95686,0.9098
-129.88,-66.611,146.83,2.1797,0.98431,0.97255,1
-172.01,-88.324,-319.12,0.96067,0.66667,0.74902,1
-60.38,-31.097,-41.426,4.3567,1,0.95686,0.9098
-298.76,-154.24,-43.15,1.3291,1,0.84314,0.68235
-68.714,-35.522,51.671,3.527,0.98431,0.97255,1
-83.738,-43.354,10.483,1.8742,0.75294,0.81961,1
-423.39,-219.55,-173.82,0.28233,1,0.84314,0.68235
-51.286,-26.629,106.38,0.5549,1,0.95686,0.9098
-60.045,-31.227,-81.347,3.2772,0.98431,0.97255,1
-171.9,-89.557,108.69,2.2161,1,0.84314,0.68235
-33.666,-17.577,-59.069,4.1075,1,0.95686,0.9098
-167.95,-87.983,-164.87,1.9594,0.75294,0.81961,1
-181.98,-95.598,148.87,1.2975,1,0.84314,0.68235
-18.78,-9.8816,130.56,1.0626,1,0.84314,0.68235
-262.6,-138.56,136.54,0.028607,1,0.84314,0.68235
-241.85,-127.98,114.82,1.3781,1,0.84314,0.68235
-123.29,-65.37,-17.562,1.9293,1,0.95686,0.9098
-7.9581,-4.2311,10.723,8.0882,1,0.84314,0.68235
-102.89,-54.982,-145.15,1.7299,1,0.84314,0.68235
-48.002,-25.748,-76.59,2.3347,0.98431,0.97255,1
-76.188,-40.97,45.317,3.5915,1,0.95686,0.9098
-78.924,-42.737,20.194,3.7311,0.98431,0.97255,1
-46.19,-25.045,-37.222,2.1259,1,0.84314,0.68235
-160.1,-87.068,98.244,1.1597,1,0.84314,0.68235
-93.096,-50.724,-67.399,1.4746,0.98431,0.97255,1
-27.201,-14.841,11.673,5.29,1,0.95686,0.9098
-45.114,-24.658,-75.477,2.4671,0.75294,0.81961,1
-149.28,-81.659,-290.54,0.46378,1,0.95686,0.9098
-56.349,-30.979,-82.781,0.55774,0.66667,0.74902,1
-61.616,-34.001,-50.819,3.7673,0.98431,0.97255,1
-135.57,-75.098,70.73,2.6232,1,0.95686,0.9098
-53.667,-29.802,38.407,2.011,0.98431,0.97255,1
-46.041,-25.611,4.878,4.3623,0.98431,0.97255,1
-248.45,-138.39,-99.218,0.54569,1,0.84314,0.68235
-69.376,-38.726,197.37,1.9205,1,0.84314,0.68235
-30.586,-17.177,15.153,5.619,1,0.84314,0.68235
-130.54,-73.462,65.274,2.4138,0.98431,0.97255,1
-28.93,-16.312,42.5,4.6105,1,0.95686,0.9098
-80.989,-45.781,-138.28,2.3608,0.98431,0.97255,1
-178.33,-100.91,-268.6,0.67646,0.66667,0.74902,1
-29.31,-16.633,-105.75,3.3836,0.98431,0.97255,1
-70.91,-40.301,-17.424,2.4241,1,0.95686,0.9098
-190.12,-108.76,105.96,0.15921,0.75294,0.81961,1
-56.93,-32.634,-79.236,0.85833,1,0.95686,0.9098
-41.546,-23.856,-4.5483,3.9782,0.98431,0.97255,1
-202.25,-116.34,-123.2,1.2332,1,0.84314,0.68235
-28.264,-16.284,76.987,4.2587,1,0.95686,0.9098
-279.77,-161.6,-139.99,0.52659,1,0.84314,0.68235
-252.48,-146.46,-77.949,0.67914,1,0.84314,0.68235
-130.51,-75.864,-5.4901,2.5643,0.75294,0.81961,1
-72.076,-41.971,-7.6069,4.265,0.98431,0.97255,1
