X,Y,Z,S,R,G,B
-82.171,-50.825,82.773,2.0571,1,0.84314,0.68235
-180.47,-111.83,-1.0873,1.9651,1,0.84314,0.68235
-285.4,-177.22,-35.698,0.85646,0.75294,0.81961,1
-169.31,-105.34,173.85,1.6975,1,0.84314,0.68235
-129.27,-80.54,-108.36,1.2618,1,0.84314,0.68235
-123.62,-77.23,22.556,0.76615,0.75294,0.81961,1
-37.874,-23.701,-38.582,4.2246,1,0.95686,0.9098
-49.876,-31.297,-3.6773,4.9358,1,0.95686,0.9098
-235.31,-147.9,-98.846,1.421,0.98431,0.97255,1
-90.927,-57.264,8.0584,1.8277,0.75294,0.81961,1
-52.336,-33.052,-91.532,1.7332,0.75294,0.81961,1
-125.34,-79.307,-37.146,2.2079,0.98431,0.97255,1
-107.84,-68.329,-155,2.3961,1,0.95686,0.9098
-124.34,-78.976,-103.77,1.3315,1,0.84314,0.68235
-191.94,-122.04,156.77,0.76354,1,0.84314,0.68235
-50.855,-32.365,-113.52,2.2149,1,0.84314,0.68235
-346.46,-221.07,-57.157,0.84009,1,0.84314,0.68235
-52.584,-33.603,92.531,2.7815,0.98431,0.97255,1
-58.769,-37.575,-108.75,3.2737,1,0.95686,0.9098
-117.42,-75.207,-308.98,0.90911,0.75294,0.81961,1
-90.87,-58.467,-255.06,0.94754,0.66667,0.74902,1
-31.95,-20.576,-5.7323,8.5265,0.39216,0.39216,0.39216
-13.657,-8.808,41.903,4.6167,0.98431,0.97255,1
-89.256,-57.687,-287.75,1.4161,0.66667,0.74902,1
-73.917,-47.84,149.63,1.7821,0.75294,0.81961,1
-57.043,-36.982,166.86,1.9715,0.75294,0.81961,1
-4.6547,-3.025,-5.2805,12.818,1,0.73333,0.48235
-142.99,-93.002,-89.604,1.1358,0.66667,0.74902,1
-11.548,-7.5306,3.7915,7.1336,1,0.84314,0.68235
-34.755,-22.705,68.988,3.5506,0.98431,0.97255,1
-56.34,-36.925,12.395,2.0418,0.75294,0.81961,1
-97.552,-64.094,20.342,1.6017,0.98431,0.97255,1
-102.97,-67.745,-135.01,1.5299,1,0.84314,0.68235
-61.484,-40.587,75.963,1.8872,0.75294,0.81961,1
-183.33,-121.23,-59.869,0.92232,1,0.84314,0.68235
-25.455,-16.875,1.3745,5.6134,1,0.84314,0.68235
-64.271,-42.695,-63.611,3.37,1,0.95686,0.9098
-38.609,-25.688,-3.2826,4.4932,1,0.95686,0.9098
-71.703,-47.774,236.02,1.7894,0.75294,0.81961,1
-208.91,-139.4,44.74,0.39643,1,0.73333,0.48235
-161.29,-107.9,-170.62,0.088555,1,0.73333,0.48235
-121.51,-81.328,-36.076,1.2008,0.75294,0.81961,1
-109.73,-73.535,-93.919,1.8214,0.98431,0.97255,1
-125.57,-84.518,-208.6,1.1642,1,0.84314,0.68235
-308.6,-208.14,275.27,0.35227,1,0.84314,0.68235
-53.495,-36.128,240.88,1.5657,0.75294,0.81961,1
-54.387,-36.749,63.615,1.5351,0.98431,0.97255,1
-57.519,-38.923,-35.242,4.1028,0.98431,0.97255,1
-123.32,-83.643,-319.03,0.91659,0.66667,0.74902,1
-152.92,-104.11,-235.41,1.0387,1,0.84314,0.68235
-176.94,-120.7,13.192,1.9219,0.98431,0.97255,1
-75.604,-51.618,-8.2129,3.7531,1,0.84314,0.68235
-51.26,-35.097,201.15,2.1135,1,0.95686,0.9098
-259.77,-178.2,-131.33,0.32434,0.75294,0.81961,1
-299.44,-205.81,-224.96,0.036079,1,0.84314,0.68235
-84.161,-57.96,155.68,2.5799,1,0.84314,0.68235
-24.564,-16.961,-6.2431,4.4487,1,0.95686,0.9098
-105.2,-72.861,161.67,1.4687,0.98431,0.97255,1
-11.308,-7.8496,14.57,10.2,1,0.84314,0.68235
-200.6,-139.4,156.03,0.4291,1,0.84314,0.68235
-53.171,-37.048,-53.386,4.1996,1,0.95686,0.9098
-91.366,-63.809,-336.64,0.93125,0.66667,0.74902,1
-34.174,-23.916,49.987,2.752,0.98431,0.97255,1
-140.76,-98.697,76.885,0.82547,1,0.95686,0.9098
-69.892,-49.066,-0.53547,3.3328,0.98431,0.97255,1
-9.7728,-6.9,20.991,3.9145,0.98431,0.97255,1
-28.909,-20.456,7.5901,4.3053,1,0.95686,0.9098
-88.407,-62.599,229.53,0.80748,0.98431,0.97255,1
-3.3663,-2.3866,9.3166,10.899,1,0.73333,0.48235
-45.813,-32.613,5.0904,3.8011,0.98431,0.97255,1
-172.28,-122.77,190.83,1.2865,0.75294,0.81961,1
-27.013,-19.289,0.68928,5.5243,1,0.95686,0.9098
-108.66,-77.677,-161.02,0.32714,1,0.84314,0.68235
-76.967,-55.119,-11.955,3.3518,1,0.95686,0.9098
-89.344,-64.088,495.56,0.38233,1,0.84314,0.68235
-55.4,-39.797,-80.901,3.7872,0.98431,0.97255,1
-106.23,-76.66,-70.594,2.6468,0.75294,0.81961,1
-107.89,-78.079,-128.68,1.852,1,0.84314,0.68235
-120.36,-87.352,235.53,0.42547,1,0.73333,0.48235
-239.12,-173.72,-70.906,0.55598,1,0.95686,0.9098
-67.481,-49.164,43.539,0.060623,1,0.95686,0.9098
-200.48,-146.4,34.467,0.79486,1,0.95686,0.9098
-28.993,-21.197,17.097,6.9118,1,0.84314,0.68235
-58.412,-42.773,34.336,4.3511,0.98431,0.97255,1
-159.53,-117.01,238.14,1.226,0.98431,0.97255,1
-104.48,-76.943,-113.53,2.3171,0.98431,0.97255,1
-50.358,-37.182,68.694,4.0591,0.98431,0.97255,1
-175.72,-130.17,-42.196,1.9512,1,0.84314,0.68235
-54.129,-40.226,114.61,2.2211,0.98431,0.97255,1
-34.084,-25.35,-22.022,4.2907,1,0.95686,0.9098
-52.332,-38.981,58.391,3.8283,1,0.95686,0.9098
-81.215,-60.545,-130.96,2.2452,0.75294,0.81961,1
-25.905,-19.355,-152.62,1.8143,1,0.84314,0.68235
-24.785,-18.533,118.89,1.5031,1,0.84314,0.68235
-56.886,-42.611,-58.543,3.5591,0.98431,0.97255,1
-30.28,-22.722,-316.21,1.3746,0.75294,0.81961,1
-321.79,-242.11,334.59,0.23517,1,0.84314,0.68235
-44.585,-33.595,89.897,3.4472,0.98431,0.97255,1
-101.35,-76.443,45.242,1.012,1,0.84314,0.68235
-174.34,-131.85,-295.61,0.11284,1,0.95686,0.9098
-57.103,-43.241,122.2,3.054,0.98431,0.97255,1
-147.02,-111.59,242.66,0.99937,1,0.84314,0.68235
-205.64,-156.66,-95.188,0.77953,1,0.84314,0.68235
-214.09,-163.47,171.81,0.93772,1,0.95686,0.9098
-58.445,-44.691,-1.2256,2.2861,0.98431,0.97255,1
-42.918,-32.89,-59.395,2.2258,0.98431,0.97255,1
-81.134,-62.535,14.933,1.7349,0.98431,0.97255,1
-230.71,-178.14,170.81,1.0065,0.98431,0.97255,1
-70.566,-54.535,85.59,2.6497,0.98431,0.97255,1
-226.54,-175.6,-109.27,1.2161,0.98431,0.97255,1
-43.459,-33.815,-23.436,3.0649,0.98431,0.97255,1
-79.926,-62.31,-165.19,1.2832,1,0.84314,0.68235
-58.156,-45.418,-119.27,2.0954,0.75294,0.81961,1
-160.55,-125.56,-10.338,0.12098,1,0.84314,0.68235
-28.917,-22.642,141.73,0.1721,1,0.84314,0.68235
-41.276,-32.362,4.6869,4.5226,1,0.95686,0.9098
-79.51,-62.384,-15.535,2.5417,1,0.84314,0.68235
-49.423,-38.829,-64.998,3.0688,0.98431,0.97255,1
-183.37,-144.44,43.961,1.1814,1,0.84314,0.68235
-27.219,-21.476,-27.303,6.1863,1,0.84314,0.68235
-29.016,-22.933,-208.61,1.4997,0.75294,0.81961,1
-292.06,-231.77,-241.9,0.50091,1,0.95686,0.9098
-392.69,-312.49,-76.255,0.27233,1,0.84314,0.68235
-30.293,-24.166,12.871,3.1449,0.98431,0.97255,1
-8.7218,-6.9673,2.4494,9.47,1,0.73333,0.48235
-46.875,-37.525,78.356,2.808,0.98431,0.97255,1
-122.54,-98.437,123.02,1.3292,0.75294,0.81961,1
-110.02,-88.644,217.15,0.66294,1,0.95686,0.9098
-182.57,-147.34,-140.04,0.19741,1,0.84314,0.68235
-26.593,-21.501,-90.165,2.5289,0.98431,0.97255,1
-78.453,-63.618,0.97628,3.4082,0.98431,0.97255,1
-26.824,-21.778,58.066,3.6713,0.98431,0.97255,1
-32.887,-26.788,-77.579,3.1073,0.98431,0.97255,1
-209.46,-170.76,-3.7472,1.561,1,0.84314,0.68235
-86.506,-70.683,-38.634,2.4369,0.98431,0.97255,1
-211.99,-173.65,-269.88,0.28487,0.75294,0.81961,1
-152.17,-124.83,41.764,2.0218,0.98431,0.97255,1
-58.31,-47.918,-15.468,3.4464,1,0.95686,0.9098
-93.929,-77.381,-166.44,1.8387,1,0.84314,0.68235
-40.145,-33.132,-16.536,4.8034,1,0.84314,0.68235
-197.41,-163.13,269.47,0.51876,0.98431,0.97255,1
-127.66,-105.68,-134.15,2.2659,0.98431,0.97255,1
-29.657,-24.591,-86.212,3.6045,1,0.95686,0.9098
-12.227,-10.161,-30.227,8.7729,0.39216,0.39216,0.39216
-134.92,-112.27,-69.212,1.0014,0.75294,0.81961,1
-152.38,-127.04,78.124,2.0759,0.98431,0.97255,1
-131.13,-109.53,306.47,0.55422,1,0.84314,0.68235
-64.6,-54.078,22.142,3.2497,0.98431,0.97255,1
-90.477,-75.831,-47.868,1.8343,0.98431,0.97255,1
-64.195,-53.892,-27.654,2.3311,0.98431,0.97255,1
-65.32,-55.051,-12.65,4.2185,1,0.95686,0.9098
-109.69,-92.552,6.7661,3.153,1,0.84314,0.68235
-88.079,-74.423,177.74,0.84971,1,0.95686,0.9098
-81.138,-68.705,-65.438,1.2682,1,0.84314,0.68235
-94.858,-80.504,216.84,1.2703,1,0.95686,0.9098
-43.38,-36.867,-86.46,3.5349,0.98431,0.97255,1
-386.81,-329.51,101.34,0.36779,1,0.84314,0.68235
-63.667,-54.358,18.29,4.1254,1,0.95686,0.9098
-71.073,-60.785,-208.85,0.75241,0.75294,0.81961,1
-62.066,-53.158,13.222,4.0303,0.98431,0.97255,1
-256.61,-220.01,-440.9,0.066363,0.66667,0.74902,1
-145.26,-124.73,88.596,0.18889,1,0.95686,0.9098
-56.879,-48.88,101.58,2.7536,0.98431,0.97255,1
-20.904,-18.003,-134.95,0.73468,0.75294,0.81961,1
-107.15,-92.55,-199.33,0.81862,0.75294,0.81961,1
-113.63,-98.507,-102.77,1.6879,0.75294,0.81961,1
-92.132,-80.051,-20.508,0.85706,1,0.84314,0.68235
-82.148,-71.455,-57.229,2.9305,0.98431,0.97255,1
-29.55,-25.747,50.466,4.7026,1,0.95686,0.9098
-145.5,-127.09,-25.968,0.89059,1,0.84314,0.68235
-122.5,-107.31,-1.7531,2.7408,0.98431,0.97255,1
-78.765,-69.21,-166.14,1.1936,0.98431,0.97255,1
-57.264,-50.443,167.98,2.05,0.75294,0.81961,1
-126.69,-111.77,39.959,0.91211,1,0.84314,0.68235
-64.293,-56.787,-148.88,1.8846,1,0.84314,0.68235
-63.447,-56.229,56.041,2.915,0.98431,0.97255,1
-32.085,-28.474,84.726,2.6021,0.98431,0.97255,1
-33.631,-29.954,-32.265,4.6824,1,0.95686,0.9098
-23.312,-20.826,-9.0806,2.4771,0.98431,0.97255,1
-58.44,-52.286,54.527,3.5197,0.98431,0.97255,1
-28.71,-25.761,-26.763,6.4019,1,0.84314,0.68235
-54.113,-48.633,5.1747,3.0752,0.98431,0.97255,1
-98.297,-88.454,112.96,2.6083,1,0.84314,0.68235
-35.519,-32.045,37.749,2.9055,0.98431,0.97255,1
-51.763,-46.774,-10.965,4.6753,1,0.95686,0.9098
-54.548,-49.354,-17.621,3.1762,0.98431,0.97255,1
-29.254,-26.556,41.6,4.7565,1,0.95686,0.9098
-67.822,-61.626,-190.52,1.1843,0.75294,0.81961,1
-64.279,-58.563,-140.89,1.5352,0.66667,0.74902,1
-176.73,-161.23,-147.23,1.6872,1,0.95686,0.9098
-89.077,-81.444,121.46,2.6421,0.98431,0.97255,1
-11.53,-10.569,-82.709,4.1841,1,0.95686,0.9098
-171.23,-157.28,-42.808,1.5017,0.98431,0.97255,1
-350.9,-322.76,202.87,0.30779,1,0.84314,0.68235
-3.6086,-3.325,53.423,3.6222,1,0.95686,0.9098
-71.201,-65.669,-273.19,0.1791,0.66667,0.74902,1
-95.192,-87.858,-121.06,1.2464,1,0.84314,0.68235
-41.698,-38.545,49.11,1.3925,0.75294,0.81961,1
-44.126,-40.833,40.831,3.6331,0.98431,0.97255,1
-161.77,-149.96,-185.45,0.49165,1,0.84314,0.68235
-35.491,-32.954,3.9364,4.9572,1,0.95686,0.9098
-50.175,-46.623,151.64,1.2344,1,0.95686,0.9098
-90.92,-84.571,-140.18,2.5377,1,0.84314,0.68235
-109.93,-102.35,40.316,2.3111,0.98431,0.97255,1
-88.519,-82.694,41.482,1.1833,1,0.84314,0.68235
-12.93,-12.099,2.939,3.9197,1,0.95686,0.9098
-75.878,-71.069,-61.464,2.0202,0.98431,0.97255,1
-190.5,-179.27,154.78,0.99598,0.98431,0.97255,1
-54.106,-50.986,-0.87724,2.0036,0.98431,0.97255,1
-96.612,-91.125,-125.15,1.1539,0.75294,0.81961,1
-89.905,-84.877,127.52,2.2725,0.98431,0.97255,1
-19.698,-18.619,27.664,5.7498,1,0.84314,0.68235
-30.155,-28.556,-135.42,2.764,0.75294,0.81961,1
-19.471,-18.457,-7.0782,8.6639,1,0.84314,0.68235
-132.33,-125.63,-92.338,2.3465,0.98431,0.97255,1
-115.57,-109.86,-85.975,0.5097,1,0.84314,0.68235
-161.91,-154.11,208.7,0.80274,1,0.84314,0.68235
-34.349,-32.764,-76.761,3.8227,1,0.95686,0.9098
-121.76,-116.25,-35.831,1.3909,0.75294,0.81961,1
-80.234,-76.711,-24.91,2.0599,0.98431,0.97255,1
-24.397,-23.356,1.7131,5.0443,1,0.95686,0.9098
-38.291,-36.746,-24.319,4.4288,0.98431,0.97255,1
-107.8,-103.81,109.07,0.86197,1,0.95686,0.9098
-107.56,-103.66,-23.942,2.661,1,0.84314,0.68235
-47.889,-46.221,52.693,3.6957,1,0.95686,0.9098
-38.817,-37.513,-223.46,1.4324,0.75294,0.81961,1
-80.689,-78.107,6.4507,1.7045,1,0.84314,0.68235
-39.265,-38.055,-8.7189,5.0336,1,0.95686,0.9098
-18.02,-17.479,23.501,5.438,1,0.84314,0.68235
-57.404,-55.711,-30.516,2.9272,0.98431,0.97255,1
-52.686,-51.193,-96.599,0.049636,0.66667,0.74902,1
-21.778,-21.183,2.195,6.1614,1,0.84314,0.68235
-190.66,-185.58,65.348,1.4415,1,0.95686,0.9098
-60.278,-58.929,-113.33,2.6502,0.98431,0.97255,1
-66.38,-65.006,-88.582,1.1277,0.66667,0.74902,1
-216.4,-212.25,-63.031,0.29601,1,0.84314,0.68235
-94.87,-93.216,-45.128,1.2924,0.75294,0.81961,1
-173.13,-170.4,118.47,0.44101,1,0.95686,0.9098
-58.484,-57.62,58.844,3.2282,0.98431,0.97255,1
-85.999,-84.795,-0.14288,2.5502,1,0.84314,0.68235
-94.877,-93.706,66.543,2.9036,1,0.95686,0.9098
-87.974,-87.041,-1.2502,2.7571,1,0.84314,0.68235
-65.799,-65.225,67.137,3.5676,1,0.95686,0.9098
-3.6524,-3.6329,-33.703,5.2166,1,0.95686,0.9098
-62.659,-62.411,-40.741,2.8679,0.98431,0.97255,1
-227.35,-226.82,-147.41,0.0089322,1,0.73333,0.48235
-105.07,-104.93,46.238,1.5111,1,0.84314,0.68235
-104.47,-104.52,46.088,1.9512,0.98431,0.97255,1
-23.998,-24.039,-8.4973,9.0588,1,0.84314,0.68235
-77.868,-78.102,-122.02,0.68952,1,0.84314,0.68235
-71.223,-71.768,-0.55728,3.106,0.98431,0.97255,1
-113.43,-114.47,35.524,0.35236,1,0.84314,0.68235
-12.612,-12.747,-50.441,3.6069,1,0.84314,0.68235
-104.44,-105.7,-101.33,1.4354,0.75294,0.81961,1
-87.534,-88.771,-122.56,2.557,1,0.84314,0.68235
-8.7985,-8.9369,-64.232,3.8106,0.98431,0.97255,1
-76.259,-77.506,-4.2251,3.1666,0.98431,0.97255,1
-87.69,-89.308,-312.57,0.86378,0.75294,0.81961,1
-99.441,-101.53,-200.43,1.178,1,0.84314,0.68235
-34.125,-34.988,-40.655,1.0936,1,0.84314,0.68235
-58.635,-60.185,-87.158,2.9849,1,0.95686,0.9098
-32.834,-33.768,-31.78,3.0976,1,0.84314,0.68235
-56.102,-57.886,-284.66,1.0746,0.66667,0.74902,1
-170.92,-176.71,51.847,0.98942,0.75294,0.81961,1
-19.386,-20.081,59.1,2.9335,0.98431,0.97255,1
-168.06,-174.23,-57.271,0.78113,1,0.84314,0.68235
-37.881,-39.327,-127.08,2.0857,0.75294,0.81961,1
-35.947,-37.356,76.926,3.3631,0.98431,0.97255,1
-12.84,-13.395,-9.4341,10.168,0.39216,0.39216,0.39216
-41.744,-43.59,79.358,1.3465,0.98431,0.97255,1
-52.348,-54.771,92.195,1.5762,0.98431,0.97255,1
-258.6,-271.27,193.84,0.54374,1,0.84314,0.68235
-129.54,-136.07,125.14,1.372,1,0.95686,0.9098
-33.892,-35.657,60.144,1.9679,0.98431,0.97255,1
-115.1,-121.32,104.58,1.995,0.75294,0.81961,1
-25.96,-27.411,-79.78,1.3611,0.75294,0.81961,1
-99.301,-104.97,250.3,1.3754,0.98431,0.97255,1
-274.94,-291.24,261.76,0.28073,1,0.73333,0.48235
-62.514,-66.312,-100.77,1.2744,0.75294,0.81961,1
-57.408,-60.958,-310.45,0.9438,1,0.84314,0.68235
-49.311,-52.45,148.79,0.94878,1,0.95686,0.9098
-5.1357,-5.4682,1.3741,9.6383,1,0.73333,0.48235
-134.95,-143.84,54.013,2.1265,0.75294,0.81961,1
-47.195,-50.396,37.594,4.2824,1,0.95686,0.9098
-107.61,-115.08,-235.43,0.57887,1,0.95686,0.9098
-15.529,-16.635,-20.949,7.108,1,0.84314,0.68235
-150.32,-161.49,-30.47,1.2812,1,0.84314,0.68235
-70.224,-75.591,-30.274,3.0424,0.98431,0.97255,1
-253.3,-273.04,367.98,0.28517,1,0.95686,0.9098
-44.197,-47.749,182.95,1.579,0.75294,0.81961,1
-75.841,-82.017,-70.185,1.8283,0.98431,0.97255,1
-162.44,-175.89,82.282,0.85299,1,0.84314,0.68235
-107.27,-116.3,48.769,2.5652,0.98431,0.97255,1
-53.153,-57.706,12.394,3.5101,0.98431,0.97255,1
-59.024,-64.154,-69.091,0.9088,1,0.84314,0.68235
-18.448,-20.087,-29.678,6.1431,1,0.84314,0.68235
-240.05,-261.66,247.61,0.13806,1,0.95686,0.9098
-128.45,-140.21,155.59,1.418,0.98431,0.97255,1
-137.59,-150.3,-36.673,2.2597,0.98431,0.97255,1
-6.2623,-6.8475,34.647,7.4765,1,0.84314,0.68235
-105.19,-115.17,-116.92,0.62059,1,0.84314,0.68235
-53.667,-58.837,-14.278,0.67009,1,0.84314,0.68235
-30.493,-33.485,-171.1,2.2802,0.98431,0.97255,1
-2.7786,-3.0571,-18.748,7.8938,1,0.95686,0.9098
-122.44,-134.88,-27.017,1.324,1,0.95686,0.9098
-29.637,-32.693,-97.424,1.2141,0.75294,0.81961,1
-22.416,-24.776,-84.903,3.9391,1,0.95686,0.9098
-124.27,-137.41,58.148,1.789,0.98431,0.97255,1
-12.836,-14.224,12.551,7.3904,1,0.84314,0.68235
-38.382,-42.578,226.5,0.99722,0.75294,0.81961,1
-99.331,-110.29,-101.58,1.2754,1,0.84314,0.68235
-148.11,-164.59,55.663,0.44737,1,0.84314,0.68235
-18.396,-20.46,-46.732,3.8588,1,0.95686,0.9098
-183.76,-204.9,103.71,0.95739,0.98431,0.97255,1
-149.78,-167.09,19.283,1.1669,1,0.84314,0.68235
-244.67,-273.22,-68.676,0.95067,1,0.84314,0.68235
-167.86,-187.87,-30.789,1.1575,1,0.84314,0.68235
-26.992,-30.246,16.791,3.6987,0.98431,0.97255,1
-154.83,-173.68,171.45,0.63538,1,0.84314,0.68235
-66.06,-74.289,17.896,1.4582,1,0.84314,0.68235
-74.526,-84.095,-19.379,3.075,0.98431,0.97255,1
-69.635,-78.768,123,2.9349,0.98431,0.97255,1
-107.11,-121.39,-221.96,1.3355,1,0.95686,0.9098
-18.99,-21.656,-120.05,2.3624,0.98431,0.97255,1
-45.144,-51.544,-50.725,4.2665,1,0.95686,0.9098
-11.081,-12.665,-31.242,2.8797,0.98431,0.97255,1
-30.408,-34.886,40.85,4.4576,0.98431,0.97255,1
-61.513,-70.653,-243.71,1.356,0.66667,0.74902,1
-153.39,-176.36,260.04,0.85183,1,0.84314,0.68235
-123.62,-142.23,-152.04,0.52975,1,0.84314,0.68235
-65.466,-75.392,-27.324,3.3349,0.98431,0.97255,1
-24.228,-27.92,30.126,4.378,1,0.95686,0.9098
-108.79,-125.83,-198.62,0.88294,1,0.84314,0.68235
-119.46,-138.33,4.0038,1.7699,0.75294,0.81961,1
-79.008,-91.631,-149.95,1.8658,0.98431,0.97255,1
-155.16,-180.05,-122.47,1.2444,0.75294,0.81961,1
-55.716,-64.759,-122.12,1.4936,0.75294,0.81961,1
-121.17,-141.01,-86.157,0.9621,1,0.84314,0.68235
-115.34,-134.44,-290.37,1.1417,0.75294,0.81961,1
-179.74,-209.73,-59.176,0.48502,1,0.95686,0.9098
-86.977,-101.62,67.228,1.2639,1,0.84314,0.68235
-39.609,-46.344,1.1583,4.0442,0.98431,0.97255,1
-44.72,-52.422,-95.357,1.9871,0.66667,0.74902,1
-159.25,-187.14,119.46,0.63741,1,0.95686,0.9098
-19.249,-22.658,-62.546,1.5878,0.98431,0.97255,1
-20.407,-24.082,-248,1.4803,1,0.84314,0.68235
-171.31,-202.32,222.37,0.82449,1,0.84314,0.68235
-56.345,-66.65,31.689,0.89108,0.75294,0.81961,1
-198.39,-235.5,-175.86,0.12125,1,0.95686,0.9098
-31.455,-37.391,81.537,3.8101,1,0.84314,0.68235
-17.587,-20.946,98.524,2.9617,1,0.95686,0.9098
-12.682,-15.157,-37.441,6.0064,1,0.84314,0.68235
-131.48,-157.36,223.11,0.54257,1,0.84314,0.68235
-131.93,-158.27,85.853,1.5264,1,0.84314,0.68235
-60.561,-72.78,-96.165,2.6591,0.98431,0.97255,1
-141.45,-170.18,178.16,1.3927,0.98431,0.97255,1
-96.167,-116.29,-40.533,2.3709,0.98431,0.97255,1
-229.78,-278.89,-175.23,0.841,1,0.84314,0.68235
-138.42,-168.3,-345.13,0.69583,0.66667,0.74902,1
-72.629,-88.505,15.033,3.3076,0.98431,0.97255,1
-101.99,-124.46,50.45,1.7453,1,0.84314,0.68235
-108.14,-132.29,-201.06,1.5632,1,0.95686,0.9098
-27.323,-33.572,-13.114,5.9329,1,0.84314,0.68235
-158.18,-194.62,-381.58,0.54222,0.98431,0.97255,1
-73.705,-90.888,-61.298,3.1755,0.98431,0.97255,1
-16.088,-19.884,-2.0669,8.4937,1,0.73333,0.48235
-13.036,-16.138,3.2251,6.8594,1,0.84314,0.68235
-32.865,-40.727,8.343,3.8189,1,0.95686,0.9098
-23.438,-29.076,-42.649,2.9925,0.98431,0.97255,1
-9.4946,-11.786,27.285,8.5591,1,0.84314,0.68235
-49.601,-61.63,-38.783,1.085,0.75294,0.81961,1
-10.12,-12.584,-10.504,2.8063,0.98431,0.97255,1
-36.885,-45.949,-71.648,4.1131,0.98431,0.97255,1
-105.27,-131.44,-160.39,1.8773,1,0.84314,0.68235
-24.079,-30.103,23.068,3.2476,0.98431,0.97255,1
-75.573,-94.717,-81.038,2.2416,0.98431,0.97255,1
-120.74,-151.77,-143.01,1.1402,1,0.84314,0.68235
-67.927,-85.629,-146.54,0.91994,1,0.84314,0.68235
-48.093,-60.705,16.153,4.3187,0.98431,0.97255,1
-17.522,-22.13,67.72,4.0925,0.98431,0.97255,1
-18.445,-23.352,3.2937,7.6387,1,0.73333,0.48235
-195.03,-247.84,44.331,1.1046,1,0.84314,0.68235
-101.78,-129.49,100.7,2.1316,0.98431,0.97255,1
-77.331,-98.496,112.94,0.45527,1,0.84314,0.68235
-56.698,-72.533,-37.488,2.953,1,0.95686,0.9098
-114.33,-146.35,-156.28,1.7445,1,0.95686,0.9098
-22.613,-28.98,-27.828,3.4113,0.98431,0.97255,1
-144.52,-185.44,-33.839,0.94141,1,0.84314,0.68235
-97.862,-125.8,-203.39,1.7786,1,0.84314,0.68235
-206.16,-265.61,-43.15,1.3291,1,0.84314,0.68235
-79.096,-102.02,41.182,3.2703,0.98431,0.97255,1
-16.524,-21.358,104.92,2.456,0.98431,0.97255,1
-24.849,-32.154,28.445,6.8225,0.98431,0.97255,1
-35.313,-45.742,106.38,0.5549,1,0.95686,0.9098
-59.097,-76.642,22.685,1.663,0.75294,0.81961,1
-96.014,-124.66,-100.88,0.97177,1,0.84314,0.68235
-59.075,-76.795,-53.886,0.96603,0.75294,0.81961,1
-52.544,-68.453,-72.155,1.1745,1,0.84314,0.68235
-83.366,-108.89,-223.79,1.4246,0.75294,0.81961,1
-15.7,-20.554,-50.554,5.0788,1,0.95686,0.9098
-118.26,-154.97,12.113,2.4063,0.75294,0.81961,1
-26.49,-34.765,19.243,6.3949,1,0.84314,0.68235
-67.531,-88.811,-74.953,3.1579,1,0.95686,0.9098
-76.623,-101.11,-29.324,1.4568,1,0.95686,0.9098
-40.479,-53.684,-88.615,0.028798,0.66667,0.74902,1
-58.592,-77.884,21.01,1.1065,0.75294,0.81961,1
-76.195,-101.79,-116.44,0.99714,1,0.84314,0.68235
-119.72,-160.11,-22.738,2.3118,0.98431,0.97255,1
-80.057,-107.43,35.128,3.1027,1,0.95686,0.9098
-12.127,-16.311,4.6716,8.1839,1,0.73333,0.48235
-62.291,-83.845,216.51,1.0655,1,0.95686,0.9098
-43.036,-57.991,190.43,1.7954,0.75294,0.81961,1
-104.89,-141.56,-203.04,1.2527,1,0.84314,0.68235
-31.266,-42.228,-37.222,2.1259,1,0.84314,0.68235
-46.01,-62.339,68.653,3.3149,0.98431,0.97255,1
-56.418,-76.566,-4.9926,3.4659,0.98431,0.97255,1
-18.366,-24.957,11.673,5.29,1,0.95686,0.9098
-43.772,-59.566,-85.969,3.0773,0.98431,0.97255,1
-29.387,-40.028,-55.41,2.812,0.98431,0.97255,1
-52.547,-71.609,169.74,0.91835,1,0.84314,0.68235
-51.404,-70.129,-34.263,3.4469,0.98431,0.97255,1
-177.14,-242.48,-131.62,0.3315,1,0.84314,0.68235
-96.254,-132.16,35.1,2.4735,0.98431,0.97255,1
-92.245,-127.2,20.639,2.5201,1,0.95686,0.9098
-131.26,-181.21,-14.32,0.026674,1,0.84314,0.68235
-112.86,-156.11,-129.33,1.7424,1,0.84314,0.68235
-30.837,-42.717,4.878,4.3623,0.98431,0.97255,1
-37.887,-52.549,45.847,4.2419,1,0.95686,0.9098
-24.702,-34.304,286.76,1.2591,0.75294,0.81961,1
-22.474,-31.265,-4.94,6.5047,1,0.84314,0.68235
-137.73,-191.78,400.73,0.22219,1,0.84314,0.68235
-49.217,-69.152,116.44,1.1468,0.75294,0.81961,1
-53.871,-75.848,-138.28,2.3608,0.98431,0.97255,1
-95.648,-134.96,58.443,2.4994,0.98431,0.97255,1
-42.734,-60.432,13.23,3.5893,0.98431,0.97255,1
-43.859,-62.115,162.28,0.77317,1,0.84314,0.68235
-124.12,-176.32,-61.445,2.0867,0.98431,0.97255,1
-85.027,-121.07,-17.969,1.0836,1,0.95686,0.9098
-178.01,-253.9,128.26,0.78108,1,0.95686,0.9098
-45.556,-65.085,119.96,2.7399,1,0.84314,0.68235
-27.445,-39.267,-4.5483,3.9782,0.98431,0.97255,1
-51.117,-73.247,131.52,2.7833,0.98431,0.97255,1
